province,Name,Architectural_style,Era,Longitude,Latitude,Summary,Image,Contact Info,Opening Hours,Link
北京市,故宫,古建筑,明,116.3896137,39.92186203,"紫禁城南北长961m，东西宽753m，四面围有高10m的城墙，城外有宽52m的护城河,真可谓有金城汤池之固。紫禁城有四座城门，南面为午门，北面为神武门，东面为东华门，西面为西华门。城墙的四角，各有一座风姿绰约的角楼，民间有九梁十八柱七十二条脊之说，形容其结构的复杂。紫禁城内的建筑分为外朝和内廷两部分。外朝的中心为太和殿、中和殿、保和殿，统称三大殿，是国家举行大典礼的地方。三大殿左右两翼辅以文华殿、武英殿两组建筑。
　　内廷的中心是乾清宫、交泰殿、坤宁宫，统称后三宫，是皇帝和皇后居住的正宫。其后为御花园。后三宫两侧排列着东、西六宫，是后妃们居住休息的地方。东六宫东侧是天穹宝殿等佛堂建筑，西六宫西侧是中正殿等佛堂建筑。外朝、内廷之外还有外东路、外西路两部分建筑。外东路南部是皇子居住的撷芳殿，俗称南三所，北部是乾隆皇帝营建的太上皇宫殿——宁寿宫。外西路南部是皇太后居住的慈宁宫、寿康宫，北部除皇太后居住的寿安宫外，还有英华殿等佛堂建筑。",https://r1.visitbeijing.com.cn/vbj-s/2023/0331/7c2779dbdc46d8dfc64f56c374a2cc78.jpg,,旺季：8:30-17:00（4月1日至10月31日）淡季：8:30-16:30（11月1日至次年3月31日）提示：除法定节假日外，故宫博物院全年实行周一全天闭馆的措施,https://www.dpm.org.cn/Home.html
北京市,天安门,近现代重要史迹及代表性建筑,明,116.3912896,39.90742898,天安门是中国的标志性建筑，位于北京市中心。它始建于明朝永乐年间，是北京的象征性建筑之一，也是中国重要的政治和历史文化场所。,https://r1.visitbeijing.com.cn/vbj-s/2023/0331/fefbd719e6fb76b91c9be1363febd63d.jpg,,,https://s.visitbeijing.com.cn/attraction/101404
北京市,人民英雄纪念碑,近现代重要史迹及代表性建筑,近代,116.3913969,39.90498705,人民英雄纪念碑位于北京市天安门广场，是为了纪念在近代中国革命中牺牲的人民英雄而建造的。纪念碑于1958年建成，高37.94米，是新中国成立后的第一座大型纪念碑。,"https://bkimg.cdn.bcebos.com/pic/f7246b600c3387449d35df7c5e0fd9f9d72aa03a?x-bce-process=image/format,f_auto/quality,Q_70/resize,m_lfit,limit_1,w_536",,,https://baike.baidu.com/item/%E4%BA%BA%E6%B0%91%E8%8B%B1%E9%9B%84%E7%BA%AA%E5%BF%B5%E7%A2%91/315617
北京市,北京大学红楼,近现代重要史迹及代表性建筑,民国,116.3974427,39.92285634,京大学红楼位于北京市东城区沙滩北街，是北京大学的早期校址之一。它是中国新文化运动和五四运动的发源地之一，具有重要的历史意义。,https://sce.pku.edu.cn/images//content/2017-11/20171123202431595881.jpg?CSRFT=SJV6-3KAA-8IDB-JUDN-9R3E-I2I4-58MC-I3EZ,,,https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E7%BA%A2%E6%A5%BC/7606620
北京市,天坛,古建筑,明,116.4002426,39.87814548,天坛位于北京市东城区，是明清两代皇帝祭天祈谷的地方。天坛以其宏伟的建筑和精湛的工艺著称，被联合国教科文组织列为世界文化遗产。,https://upload.wikimedia.org/wikipedia/commons/c/c7/Temple_of_Heaven_-_Hall_of_Prayer_for_Good_Harvests.jpg,,,https://zh.wikipedia.org/zh-tw/%E5%A4%A9%E5%9D%9B
北京市,国子监,古建筑,清,116.4069906,39.94457873,"位于东城区西北部。东起雍和宫大街，西至安定门内大街。因国子监，故名.首届“中国历史文化名街”之一。
国子监街，元时已然形成。明时称“国子监孔庙”。清时称成贤街。民国以后称国子监。1965年称国子监街。国子监街立有四座牌楼，街口的东西两座，额枋曰“成贤街”，“文革”之中一度改名红日北路九条，后恢复原称。国子监街多平房民居，保存着旧京街巷风貌。1984年定为北京市级文物保护街。其周围的胡同，不少与国子监相关，诸如国学胡同，箭厂胡同等。
国子监街是北京仅存有牌楼的街道。街上有四座牌楼，东西街口各一座，额题“成贤街”，国子监附近左右各一座，额题“国子监”。国子监街上还有祀唐代大文学家韩愈的韩文公祠、始建于明代的火神庙、祀灶王爷的灶君庙。",https://r1.visitbeijing.com.cn/vbj-s/2017/0719/20170719042705486.jpg,,,https://s.visitbeijing.com.cn/attraction/120690
北京市,雍和宫,古建筑,清,116.4109106,39.94623087,雍和宫，亦称为雍和寺或喇嘛庙，是北京市东城区的一座重要藏传佛教寺庙。它最初建于1694年，作为清朝雍正皇帝的王府，后在1744年改为喇嘛庙。雍和宫以其独特的汉、藏、满和蒙族建筑风格而闻名，是北京最大的藏传佛教寺庙之一,https://www.chinadiscovery.com/assets/images/beijing/lama-temple/lama-temple.jpg,,4月到10月：09:00 - 17:00；11月到3月：09:00 - 16:30,https://www.chinadiscovery.com/beijing/lama-temple.html
北京市,智化寺,古建筑,明,116.4261524,39.91584548,智化寺，位于北京市东城区，是明代正统年间修建的佛教寺庙。寺内的建筑风格融合了明代中期的汉族传统风格，以其精美的木雕和石雕闻名。,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/%E6%99%BA%E5%8C%96%E9%97%A8.jpg/250px-%E6%99%BA%E5%8C%96%E9%97%A8.jpg,,,https://zh.wikipedia.org/wiki/%E6%99%BA%E5%8C%96%E5%AF%BA
北京市,延庆古崖居,古遗址,元,115.7691896,40.46171438,延庆古崖居位于北京市延庆区，是一处古代洞穴居住遗址，距今已有一千多年的历史。这里的洞穴建筑依山而建，展示了古代居民的智慧和生存技巧。,https://www.beijing.gov.cn/gate/big5/www.beijing.gov.cn/renwen/bjgk/yqgk/fg/202212/W020221202480236147787.jpg,,,
北京市,良乡多宝佛塔,古建筑,辽,116.1378454,39.73363747,良乡多宝佛塔，位于北京市房山区，是一座具有重要历史和文化价值的古塔，建于辽代，塔身八角十三层，造型独特。,"https://bkimg.cdn.bcebos.com/pic/cf1b9d16fdfaaf51e0d4dbda825494eef01f7a9b?x-bce-process=image/format,f_auto/quality,Q_70/resize,m_lfit,limit_1,w_536",,,https://www.google.com.hk/imgres?imgurl=https://upload.wikimedia.org/wikipedia/commons/5/5e/%25E8%2589%25AF%25E4%25B9%25A1%25E5%25A4%259A%25E5%25AE%259D%25E4%25BD%259B%25E5%25A1%2594.jpg&imgrefurl=https://zh.wikipedia.org/zh-cn/%25E8%2589%25AF%25E4%25B9%25A1%25E5%25A4%259A%25E5%25AE%259D%25E4%25BD%259B%25E5%25A1%2594&h=4208&w=3120&tbnid=Ja9ghe-VKoCBPM&q=%E8%89%AF%E4%B9%A1%E5%A4%9A%E5%AE%9D%E4%BD%9B%E5%A1%94&tbnh=150&tbnw=111&usg=AI4_-kRLZFeXuk8OnnEeZvm_q_5oWLi1FQ&vet=1&docid=anJVvDhWyyvNsM&sa=X&ved=2ahUKEwiizfCr1Z6GAxWJdvUHHdXpAuYQ9QF6BAgJEAQ
北京市,镇岗塔,古建筑,金,116.2811026,39.85718789,镇岗塔位于北京市大兴区，是一座明代古塔，塔身为砖石结构，高约30米。塔的建筑风格简洁朴素，具有浓厚的历史氛围。,https://zh.wikipedia.org/wiki/File:%E9%95%87%E5%B2%97%E5%A1%94.jpg,,,
北京市,灵岳寺,古建筑,元,115.6704223,39.99850385,灵岳寺位于北京市昌平区，是一座历史悠久的佛教寺院，建于明代，寺内保存有大量的古代佛教文物和建筑。,"https://bkimg.cdn.bcebos.com/pic/a686c9177f3e6709c93d9d648c91883df8dcd000ffab?x-bce-process=image/format,f_auto/watermark,image_d2F0ZXIvYmFpa2UyNzI,g_7,xp_5,yp_5,P_20/resize,m_lfit,limit_1,h_1080",,,
北京市,万松老人塔,古建筑,元,116.3596546,39.91091174,万松老人塔位于北京市怀柔区，是一座明代古塔，塔身七层，高约20米，塔的建筑风格简洁大方。,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Zhuanta3.jpg/180px-Zhuanta3.jpg,,,https://www.google.com.hk/imgres?imgurl=https://upload.wikimedia.org/wikipedia/commons/5/5c/Zhuanta3.jpg&imgrefurl=https://zh.wikipedia.org/zh/%25E4%25B8%2587%25E6%259D%25BE%25E8%2580%2581%25E4%25BA%25BA%25E5%25A1%2594&h=1788&w=1200&tbnid=Bu_5_zwwwCMCAM&q=%E4%B8%87%E6%9D%BE%E8%80%81%E4%BA%BA%E5%A1%94&tbnh=150&tbnw=101&usg=AI4_-kSbhEggFJEwBWZkdfwJhsnZk9G4sA&vet=1&docid=7dVxTPBUbwsCxM&sa=X&ved=2ahUKEwjm44iu1Z6GAxVrj68BHaLcALAQ9QF6BAgAEAQ
北京市,明北京城城墙遗存,古建筑,明,116.3511284,39.89893694,明北京城城墙遗存是北京明代城墙的部分残存，分布在北京的多个区域，展示了古代城防建筑的宏伟和坚固。,https://upload.wikimedia.org/wikipedia/commons/e/e1/%E6%98%8E%E5%8C%97%E4%BA%AC%E5%9F%8E%E5%9F%8E%E5%A2%99%E9%81%97%E5%AD%98%E4%B8%9C%E4%BE%BF%E9%97%A8%E6%AE%B5%E5%9B%BD%E4%BF%9D%E7%A2%91.JPG,,,https://www.google.com.hk/imgres?imgurl=https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/%25E6%2598%258E%25E5%258C%2597%25E4%25BA%25AC%25E5%259F%258E%25E5%259F%258E%25E5%25A2%2599%25E9%2581%2597%25E5%259D%2580%25E5%25B7%25A6%25E5%25AE%2589%25E9%2597%25A8%25E5%2580%25BC%25E6%2588%25BF%25E5%259B%25BD%25E4%25BF%259D%25E7%25A2%2591.JPG/640px-%25E6%2598%258E%25E5%258C%2597%25E4%25BA%25AC%25E5%259F%258E%25E5%259F%258E%25E5%25A2%2599%25E9%2581%2597%25E5%259D%2580%25E5%25B7%25A6%25E5%25AE%2589%25E9%2597%25A8%25E5%2580%25BC%25E6%2588%25BF%25E5%259B%25BD%25E4%25BF%259D%25E7%25A2%2591.JPG&imgrefurl=https://zh.m.wikipedia.org/wiki/File:%25E6%2598%258E%25E5%258C%2597%25E4%25BA%25AC%25E5%259F%258E%25E5%259F%258E%25E5%25A2%2599%25E9%2581%2597%25E5%259D%2580%25E5%25B7%25A6%25E5%25AE%2589%25E9%2597%25A8%25E5%2580%25BC%25E6%2588%25BF%25E5%259B%25BD%25E4%25BF%259D%25E7%25A2%2591.JPG&h=453&w=640&tbnid=MoO7n3U7XPWh0M&q=%E6%98%8E%E5%8C%97%E4%BA%AC%E5%9F%8E%E5%9F%8E%E5%A2%99%E9%81%97%E5%AD%98&tbnh=97&tbnw=137&usg=AI4_-kT2uFeIyjTBdDdRWHV932QurEsIiA&vet=1&docid=BiIvzo3th-4i7M&itg=1&sa=X&ved=2ahUKEwj_7pmv1Z6GAxX7kK8BHW3TBqIQ9QF6BAgAEAQ
北京市,姚广孝墓塔,古建筑,明,116.0796998,39.82378979,姚广孝墓塔位于北京市大兴区，是明代著名僧人姚广孝的墓塔，塔身为砖石结构，具有重要的历史和文化价值。,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/%E5%A7%9A%E5%B9%BF%E5%AD%9D%E5%A2%93%E5%A1%94.jpg/250px-%E5%A7%9A%E5%B9%BF%E5%AD%9D%E5%A2%93%E5%A1%94.jpg,,,https://www.google.com.hk/imgres?imgurl=https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/%25E5%25A7%259A%25E5%25B9%25BF%25E5%25AD%259D%25E5%25A2%2593%25E5%25A1%2594.jpg/640px-%25E5%25A7%259A%25E5%25B9%25BF%25E5%25AD%259D%25E5%25A2%2593%25E5%25A1%2594.jpg&imgrefurl=https://zh.wikipedia.org/zh-cn/%25E5%25A7%259A%25E5%25B9%25BF%25E5%25AD%259D%25E5%25A2%2593%25E5%25A1%2594&h=960&w=640&tbnid=P_c5YBCXbk95TM&q=%E5%A7%9A%E5%B9%BF%E5%AD%9D%E5%A2%93%E5%A1%94&tbnh=148&tbnw=99&usg=AI4_-kSswjumaQCdwKBE-vtIv-NSbust6Q&vet=1&docid=i3tw_FkxCiCplM&sa=X&ved=2ahUKEwinnPqv1Z6GAxWXjq8BHadrATIQ9QF6BAgJEAQ
北京市,摩诃庵,古建筑,明,116.2877524,39.92812526,摩诃庵位于北京市西城区，是一座明代佛教寺庙，以其独特的建筑风格和丰富的历史背景而闻名。,,,,
北京市,琉璃河大桥,古建筑,明,116.023503,39.60314442,琉璃河大桥位于北京市房山区，是一座历史悠久的古桥，建于明代，以其精美的石刻和独特的建筑风格闻名。,https://zh.wikipedia.org/wiki/File:%E7%90%89%E7%92%83%E6%B2%B3%E5%A4%A7%E6%A1%A5.jpg,,,https://www.google.com.hk/imgres?imgurl=https://www.bjfsh.gov.cn/zjfs/lswh/wwbh/201909/W020190902607590509608.jpg&imgrefurl=https://www.bjfsh.gov.cn/zjfs/lswh/wwbh/201909/t20190902_39970732.shtml&h=330&w=440&tbnid=b8fu_FNFRWmWFM&q=%E7%90%89%E7%92%83%E6%B2%B3%E5%A4%A7%E6%A1%A5&tbnh=95&tbnw=127&usg=AI4_-kQWx7j4lMeP2C1bIgYW8Ms9Kxz7sQ&vet=1&docid=1NG6HhyYVnglLM&itg=1&sa=X&ved=2ahUKEwi4prSx1Z6GAxVyj68BHRHfAP8Q9QF6BAgAEAQ
北京市,慈寿寺塔,古建筑,明,116.2876411,39.93157228,慈寿寺塔位于北京市西城区，是一座明代古塔，塔身八角十三层，造型独特，具有重要的历史和文化价值。,"https://bkimg.cdn.bcebos.com/pic/c2cec3fdfc03924531ae03768894a4c27d1e25b4?x-bce-process=image/format,f_auto/quality,Q_70/resize,m_lfit,limit_1,w_536",,,
北京市,文天祥祠,古建筑,明,116.4039609,39.93448011,"北京文天祥祠:又名文丞相祠,坐落在东城区府学胡同63号,是南宋民族英雄文天祥当年遭囚禁和就义的地方。1376年明洪武九年建祠,现存大门、前殿、后殿。 江心寺文天祥祠:位于浙江温州江心屿。祠建于明成化十八年(1482年)文天祥就义200周年,占地面积821平方米。信国公文天祥祠:位于深圳南山区南头城现中山东路15号,是清嘉庆年间为纪念民族英雄文天祥修建的一座祠堂。这座具有纪念意义的古迹,是南头城中保存最为完整并规模最大的古建筑。南通文天祥祠:位于南通市东华塔陵园东侧。2008年,崇川区政府恢复重建了文天祥祠。
文天祥,字履善,号文山,南宋德佑二年(1276年)任右丞相。1278年元兵进犯,奋力抗元,后兵败被俘,掳至大都,囚禁在兵马司土牢达四年。文天祥面对元统治者的软硬兼施、恩威并用毫不动摇,誓死不降,在狱中写下了千古不朽的正气歌,凛然正气表现了他的民族气节。
北京文天祥祠坐落在东城区府学胡同63号,明清两代为祭祀南宋抗元英雄文天祥 ,将当年文天祥被囚禁的土牢旧址扩大改建而成,至今仍保持明代的建筑风格。1984年10月对外开放。祠堂坐南,由大门、过厅、堂屋等三部分组成,面积近600平方",https://r1.visitbeijing.com.cn/vbj-s/2013/0328/20130328101932311.jpg,6401 4968,,https://s.visitbeijing.com.cn/attraction/118155
北京市,普度寺,古建筑,清,116.3984148,39.91203284,普度寺位于北京市海淀区，是一座历史悠久的佛教寺庙，建于明朝，寺内有大量的佛教文物和古代建筑。,https://zh.wikipedia.org/wiki/File:Pudu_Temple_in_Beijing2021.jpg,,,
北京市,克勤郡王府,古建筑,清,116.3630373,39.9031926,克勤郡王府是国家重点文物保护单位，为清代现存规模较好的一座王府，此府是顺治年间所建。原占地面积不大，平面布局与王府规制尚符。克勤王府历经了清王朝由鼎盛而至衰亡的历史进程，承载了极其丰富的历史文化信息。 清室覆亡后，府邸的产权曾归属辅熊希龄，21世纪初，克勤郡王府修葺一新，恢复昔日风貌。府路南影壁尚存，府前部只存东翼楼。后部的内门、后寝与东西配房、后罩房均保存完整。西部跨院也存大部原有建筑。,https://r1.visitbeijing.com.cn/vbj-s/2017/0814/20170814022855869.jpg,,,https://s.visitbeijing.com.cn/attraction/120794
北京市,东堂,近现代重要史迹及代表性建筑,清,116.4101171,39.92695235,东堂，又称圣若瑟堂，是北京四大天主教堂之一，位于王府井大街。它建于1655年，是中国历史最悠久的天主教堂之一，具有浓厚的历史和宗教意义。,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/East_church02.jpg/180px-East_church02.jpg,电话: +86 10 6524 0634,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%BA%9C%E4%BA%95%E5%A4%A9%E4%B8%BB%E5%A0%82
北京市,基督教中华圣公会教堂,近现代重要史迹及代表性建筑,清,116.3669335,39.92000114,中华圣公会教堂位于北京市东城区，是一座重要的基督教堂，具有丰富的历史和文化背景。,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Wall_Beijing_Anglican_Church.jpg/200px-Wall_Beijing_Anglican_Church.jpg,,,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E5%9C%A3%E5%85%AC%E4%BC%9A%E6%95%91%E4%B8%BB%E5%A0%82
北京市,京张铁路南口段至八达岭段,近现代重要史迹及代表性建筑,清,115.9980636,40.35699144,京张铁路是中国第一条自主设计和建造的铁路，南口段至八达岭段是其重要组成部分。该段铁路展示了中国早期铁路建设的成就和历史。,https://zh.wikipedia.org/wiki/File:Jztl-6.jpg,,,https://www.google.com.hk/imgres?imgurl=https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/%25E4%25BA%25AC%25E5%25BC%25A0%25E9%2593%2581%25E8%25B7%25AF%25E5%258D%2597%25E5%258F%25A3%25E6%25AE%25B5%25E8%2587%25B3%25E5%2585%25AB%25E8%25BE%25BE%25E5%25B2%25AD%25E6%25AE%25B5%25E5%259B%25BD%25E4%25BF%259D%25E7%25A2%2591.JPG/1200px-%25E4%25BA%25AC%25E5%25BC%25A0%25E9%2593%2581%25E8%25B7%25AF%25E5%258D%2597%25E5%258F%25A3%25E6%25AE%25B5%25E8%2587%25B3%25E5%2585%25AB%25E8%25BE%25BE%25E5%25B2%25AD%25E6%25AE%25B5%25E5%259B%25BD%25E4%25BF%259D%25E7%25A2%2591.JPG&imgrefurl=https://zh.m.wikipedia.org/wiki/File:%25E4%25BA%25AC%25E5%25BC%25A0%25E9%2593%2581%25E8%25B7%25AF%25E5%258D%2597%25E5%258F%25A3%25E6%25AE%25B5%25E8%2587%25B3%25E5%2585%25AB%25E8%25BE%25BE%25E5%25B2%25AD%25E6%25AE%25B5%25E5%259B%25BD%25E4%25BF%259D%25E7%25A2%2591.JPG&h=841&w=1200&tbnid=AFG7PgtcCUK4cM&q=%E4%BA%AC%E5%BC%A0%E9%93%81%E8%B7%AF%E5%8D%97%E5%8F%A3%E6%AE%B5%E8%87%B3%E5%85%AB%E8%BE%BE%E5%B2%AD%E6%AE%B5&tbnh=105&tbnw=150&usg=AI4_-kR2bteVcQjrV5kHuWHHkyGoD32hHA&vet=1&docid=Ocv-zJuvJnZ73M&itg=1&sa=X&ved=2ahUKEwj6l9y21Z6GAxVPnK8BHUckB9sQ9QF6BAgKEAQ
